"time","siteID","gcc_90","gcc_sd","daylength","precipitation","radiation","snow_water_equiv","max_temp","min_temp","vapor_pressure"
2017-08-30,"HARV",0.41161,0.0011986067422007,46975.52,0,371.63,0,20.31,9.44,1182.03
2017-08-31,"HARV",0.40861,0.000768529180994981,46804.16,0,441.89,0,21.46,7.08,1006.87
2017-09-01,"HARV",0.39607,0.000727551919740686,46632.18,0,448.41,0,19.28,4.67,852.19
2017-09-02,"HARV",0.40002,0.000628459860228459,46459.61,6.36,355.43,0,18.69,1.93,701.83
2017-09-03,"HARV",0.41908,0.000522226161031124,46286.49,22.08,309.33,0,17.19,4.46,839.76
2017-09-04,"HARV",0.40766,0.0024643606282609,46112.84,0,329.93,0,19.58,9.95,1223.04
2017-09-05,"HARV",0.41061,0.0007800706362574,45938.71,2.48,293.25,0,25.56,12.41,1439.93
2017-09-06,"HARV",0.4265,0.00260327011966074,45764.13,40.07,132.1,0,22.54,17.47,1994.54
2017-09-07,"HARV",0.41351,0.00140830239389595,45589.12,3.1,149.37,0,19.27,13.74,1571.09
2017-09-08,"HARV",0.40571,0.00118260657387459,45413.72,0,364.03,0,18.69,7.83,1059.74
2017-09-09,"HARV",0.40412,0.000761330081006195,45237.97,0,397,0,18.4,6.09,940.4
2017-09-10,"HARV",0.4048,0.00177400904031012,45061.89,0,403.44,0,19.88,6.93,996.93
2017-09-11,"HARV",0.39711,0.000622520978746575,44885.51,0,435.95,0,22.13,6.42,962.45
2017-09-12,"HARV",0.39589,0.00192447702347354,44708.86,0,454.75,0,24.95,6.24,950.34
2017-09-13,"HARV",0.40251,0.00142580091348616,44531.98,0,443.37,0,25.93,7.68,1048.95
2017-09-14,"HARV",0.41104,0.000544728929404896,44354.88,6.48,301.17,0,24.54,9.57,1192.28
2017-09-15,"HARV",0.41185,0.00132380265823845,44177.6,0,230.88,0,25.17,17.66,2019.44
2017-09-16,"HARV",0.41354,0.000955367630703445,44000.17,0,280.28,0,27.11,17.67,2020.24
2017-09-17,"HARV",0.4106,0.00148289998066392,43822.61,0,351.34,0,28.1,15.27,1733.88
2017-09-18,"HARV",0.41338,0.00110407076747454,43644.96,0,303.96,0,24.89,14.62,1663.44
2017-09-19,"HARV",0.41465,0.00123781080022064,43467.24,0.4,190.24,0,21.37,15.47,1756.67
2017-09-20,"HARV",0.42585,0.00168482968024326,43289.47,0.37,173.75,0,21.23,15.93,1809.14
2017-09-21,"HARV",0.41228,0.000585500204778722,43111.69,0,113.64,0,21.13,17.82,2040.24
2017-09-22,"HARV",0.41367,0.0014894445637792,42933.93,0,252.93,0,22.23,14.41,1641.27
2017-09-23,"HARV",0.3977,0.00556936557501511,42756.21,0,296.84,0,25.04,15.27,1733.89
2017-09-24,"HARV",0.3989,0.00228790151823519,42578.55,0,392.42,0,30.22,13.34,1530.52
2017-09-25,"HARV",0.40118,0.00104941869156409,42401,0,387.08,0,30.76,13.83,1580.25
2017-09-26,"HARV",0.39869,0.00264991040557055,42223.56,0,354.51,0,30.01,15.69,1781.22
2017-09-27,"HARV",0.39746,0.00406311207759546,42046.28,0,347.35,0,29.34,15.49,1759.31
2017-09-28,"HARV",0.39896,0.00305224942142877,41869.19,0,286.73,0,25.02,15.02,1706.67
2017-09-29,"HARV",0.394,0.0039133627444166,41692.3,2.55,292.92,0,19.24,3.48,783.94
2017-09-30,"HARV",0.41432,0.000906461054241801,41515.65,2.78,250.83,0,14.53,3.02,758.76
2017-10-01,"HARV",0.39081,0.000934483596344377,41339.27,0,345.14,0,13.77,1.73,691.89
2017-10-02,"HARV",0.38996,0.00138968156813579,41163.18,0,378.96,0,16.72,1.92,701.22
2017-10-03,"HARV",0.38922,0.00302005508802305,40987.43,0,393.48,0,19.31,2.17,713.83
2017-10-04,"HARV",0.3871,0.00196565697840053,40812.03,0,366.68,0,20.68,5.43,898.69
2017-10-05,"HARV",0.40046,0.00192321183313281,40637.02,0,368.17,0,22.42,6.32,955.43
2017-10-06,"HARV",0.40503,0.00053058364629367,40462.43,0,308.39,0,20.11,8.2,1086.9
2017-10-07,"HARV",0.40249,0.000708869500957503,40288.3,0,302.77,0,20.57,8.61,1117.56
2017-10-08,"HARV",0.41693,0.00211616039677951,40114.65,12.89,161.96,0,21.98,13.88,1585.78
2017-10-09,"HARV",0.41893,0.0011627465029851,39941.52,22.83,73.43,0,21.5,18.03,2066.9
2017-10-10,"HARV",0.40155,0.00362643288747316,39768.95,0,163.89,0,21.89,15.96,1813.01
2017-10-11,"HARV",0.40279,0.000466253003054291,39596.96,2,300.08,0,21.21,9.27,1168.3
2017-10-12,"HARV",0.38784,0.00887271713632441,39425.6,0,266,0,16.84,7.22,1016.81
2017-10-13,"HARV",0.38536,0.00559644478633808,39254.9,0,343.78,0,15.1,0.75,644.65
2017-10-14,"HARV",0.40441,0.00119390151031253,39084.89,0,353.03,0,18.6,2.38,724.99
2017-10-15,"HARV",0.40444,0.00146071865175735,38915.62,2.43,180.23,0,20.42,11.34,1341.64
2017-10-16,"HARV",0.39619,0.000963019041285049,38747.13,0,228.83,0,18.24,9.8,1211.06
2017-10-17,"HARV",0.38114,0.00170479323828614,38579.44,0,320.52,0,11.49,-1.7,539.28
2017-10-18,"HARV",0.38095,0.00113912945636891,38412.62,0,352.31,0,16.3,-1.6,543.17
2017-10-19,"HARV",0.3802,0.00244036481456426,38246.69,0,335.49,0,19.68,2.58,735.4
2017-10-20,"HARV",0.37724,0.000283420002750661,38081.69,0,308.95,0,18.92,4.13,820.59
2017-10-21,"HARV",0.37589,0.00106655464760439,37917.68,0,313.38,0,20.46,4.24,826.57
2017-10-22,"HARV",0.3773,0.00163707989158397,37754.7,0,322.98,0,22.91,4.26,828.04
2017-10-23,"HARV",0.37952,0.00148316320761005,37592.79,5.62,228.63,0,21.28,4.44,838.57
2017-10-24,"HARV",0.38336,0.000597091727134309,37431.99,63.71,188.35,0,20.27,8.02,1073.88
2017-10-25,"HARV",0.37812,0.00206879868522773,37272.36,32.35,86.17,0,19.84,14.79,1681.63
2017-10-26,"HARV",0.37951,0.000738194156198013,37113.95,34.95,92.32,0,14.33,9.23,1165.64
2017-10-27,"HARV",0.36082,0.000852597017042275,36956.8,0,194.26,0,11.83,3.7,795.97
2017-10-28,"HARV",0.36306,0.000740484845302351,36800.96,0,264.27,0,15.38,2.68,740.65
2017-10-29,"HARV",0.36749,0.000535959764328996,36646.49,57.47,186.3,0,16.28,4.48,841.06
2017-10-30,"HARV",0.35423,0.0053932459312646,36493.43,0,93.5,0,15.77,11.88,1390.73
2017-10-31,"HARV",0.35059,0.00141614227868155,36341.85,0,220.53,0,12.81,3.03,759.11
2017-11-01,"HARV",0.3475,0.0012594490535021,36191.79,0.76,260.04,0,10.63,-1.73,538.15
2017-11-02,"HARV",0.34592,0.00130189607409928,36043.31,0,282.5,0,14.34,-0.7,580.15
2017-11-03,"HARV",0.32848,0.00305166305278861,35896.47,0,208.68,0,18.49,8.79,1131.39
2017-11-04,"HARV",0.31455,0.000475187248162573,35751.32,0,273.73,0,14.82,0.29,623.92
2017-11-05,"HARV",0.31231,0.000872436083618738,35607.93,1.06,239.59,0,12.55,1.08,660.52
2017-11-06,"HARV",0.30335,0.000646951805289497,35466.34,5.78,136.98,0,14.43,6.22,949.36
2017-11-07,"HARV",0.2981,0.00105213114802911,35326.63,1.77,201.86,0,10.73,1.58,684.72
2017-11-08,"HARV",0.30065,0.00100301379647459,35188.84,0,137.21,0,5.66,-0.18,602.83
2017-11-09,"HARV",0.29872,0.000391358677805751,35053.05,1.17,228.65,0,6.73,-4.41,440.4
2017-11-10,"HARV",0.30899,0.00181132027436523,34919.3,0,186.53,0,4,-4.43,439.82
2017-11-11,"HARV",0.30978,0.00184692632970213,34787.68,0,212.04,0,0.88,-9.12,306.51
2017-11-12,"HARV",0.31414,0.000682237226082734,34658.23,0,220.34,0,2.3,-8.35,325.43
2017-11-13,"HARV",0.31432,0.000295555085511021,34531.02,0.88,208.16,0,4.25,-5.64,401.39
2017-11-14,"HARV",0.31658,0.000831580214202487,34406.11,0,65.35,0,1.45,-1.14,561.72
2017-11-15,"HARV",0.31201,0.000594789457175683,34283.57,0,112.72,0,3.72,-1.11,563.01
2017-11-16,"HARV",0.31165,0.00074005474039122,34163.46,7.46,124.86,0,6.15,-1.35,553.11
2017-11-17,"HARV",0.32145,0.000837430749132027,34045.85,0,140.88,0,5.43,-0.6,584.77
2017-11-18,"HARV",0.32099,0.000206188342670139,33930.79,8.94,185.32,0,7.87,-5.94,392.06
2017-11-19,"HARV",0.32697,0.000893102731938448,33818.36,4.9,192.36,0,11.33,-5.06,419.21
2017-11-20,"HARV",0.32638,0.000699588246246112,33708.62,0,201.52,0,6.93,-2.62,503.79
2017-11-21,"HARV",0.32939,0.000212013492061996,33601.63,0,212.55,0,7.46,-2.84,495.42
2017-11-22,"HARV",0.32766,0.000474366012565776,33497.45,7.35,171.27,0,8.81,-3.24,480.84
2017-11-23,"HARV",0.32899,0.00052060702403002,33396.15,0,183.61,0,3.73,-4.42,440.06
2017-11-24,"HARV",0.32932,0.0019683272649742,33297.78,0,200.1,0,5.17,-4.37,441.8
2017-11-25,"HARV",0.33016,0.00015745624465098,33202.42,0,234.65,0,9.15,-4.65,432.68
2017-11-26,"HARV",0.32955,0.000512299657208083,33110.11,0,176.29,0,7.78,-0.7,580.19
2017-11-27,"HARV",0.32952,0.000306499935745912,33020.93,0,136.34,0,4.44,-1.61,542.9
2017-11-28,"HARV",0.3303,0.000606412588044458,32934.92,0,233.2,0,5.23,-8.63,318.47
2017-11-29,"HARV",0.32985,0.00027394146924376,32852.15,0,242.21,0,9.85,-7.4,350.44
2017-11-30,"HARV",0.32873,0.000267524345640175,32772.67,4.1,167.97,0,8.58,-5.53,404.62
2017-12-01,"HARV",0.32999,0.000177831725091387,32696.54,0,198.56,0,5.37,-5.53,404.51
2017-12-02,"HARV",0.3286,0.000250524429539154,32623.8,0,164.53,0,4.76,-3.41,474.81
2017-12-03,"HARV",0.32823,0.000113080430108266,32554.52,0,136.41,0,3.29,-3.18,483.18
2017-12-04,"HARV",0.32956,0.000557641353545155,32488.73,0,181.9,0,6.14,-3.23,481.16
2017-12-05,"HARV",0.33078,0.000456376601110101,32426.49,20.87,162.02,0,10.14,-3.43,474.23
2017-12-06,"HARV",0.33016,0.000734512027380999,32367.85,0,168.25,0,10.45,1.63,686.81
2017-12-07,"HARV",0.32898,0.000263566124607878,32312.84,0,158.76,0,3.76,-4.14,449.39
2017-12-08,"HARV",0.32877,0.000253258358042461,32261.5,0,155.67,0,2.25,-5.51,405.28
2017-12-09,"HARV",0.32953,0.000168303327964959,32213.88,9.04,105.7,9.04,-0.37,-6.32,380.92
2017-12-10,"HARV",0.32895,0.00019163911662395,32170.02,0,121.18,8.75,-0.32,-5.32,411.23
2017-12-11,"HARV",0.32976,0.000214937010231715,32129.94,0,131.09,8.4,0.25,-5.15,416.37
2017-12-12,"HARV",0.33174,0.000360425426632564,32093.67,10.43,95.61,7.71,0.85,-4.36,442.27
2017-12-13,"HARV",0.33003,0.000688906603663676,32061.25,0,154.62,7.71,-4.39,-10.69,270.57
2017-12-14,"HARV",0.32992,0.000165213079484198,32032.7,0,113.51,7.71,-6.41,-10.89,266.33
2017-12-15,"HARV",0.32986,8.52731505462419e-05,32008.04,0,214.59,7.71,-5.62,-15.83,178.08
2017-12-16,"HARV",0.33038,0.00031941938141649,31987.29,0,219.85,7.71,-4.59,-15.42,184.16
2017-12-17,"HARV",0.33028,0.000291969047842337,31970.47,0,225.93,7.71,-3.66,-15.34,185.42
2017-12-18,"HARV",0.33144,0.000171977811810416,31957.59,0.23,234.64,7.93,-2.54,-15.26,186.58
2017-12-19,"HARV",0.33216,0.000194071852883482,31948.66,0,208.84,7.93,2.68,-7.49,347.94
2017-12-20,"HARV",0.3307,0.000372705497350258,31943.69,0,95.75,5.63,3.42,-0.51,588.44
2017-12-21,"HARV",0.33019,0.000142479437829058,31942.68,2.56,114.49,8.19,0.11,-6.29,381.64
2017-12-22,"HARV",0.33182,0.000238720384636119,31945.63,5.53,106.76,13.72,-1.55,-7.28,353.73
2017-12-23,"HARV",0.3312,0.000191769061793667,31952.55,16.76,97.76,30.47,-1.96,-7.01,361.08
2017-12-24,"HARV",0.33113,0.00054288792243568,31963.42,4.96,70.22,29.51,-0.22,-3.71,464.43
2017-12-25,"HARV",0.33069,0.000571236630621034,31978.24,6.72,103.91,36.22,-1.11,-6.25,382.86
2017-12-26,"HARV",0.33012,0.000686115526655943,31996.99,0,189.19,36.22,-4.45,-11.83,246.98
2017-12-27,"HARV",0.32974,0.000294565195998901,32019.66,0,230.18,36.22,-8.61,-18.73,139.29
2017-12-28,"HARV",0.32932,0.00034273124176478,32046.24,0,225.72,36.22,-11.14,-20.63,118.25
2017-12-29,"HARV",NA,NA,32076.69,0,212.14,36.22,-14.41,-22.62,99.26
2017-12-30,"HARV",NA,NA,32111.01,0,238.69,36.22,-12.56,-22.61,99.36
2017-12-31,"HARV",0.32907,0.000297025457577258,32149.15,0,248.41,36.22,-12.49,-23.45,92.18
2018-01-01,"HARV",0.32904,0.00025977386162521,32191.29,0,182.46,41.75,-15.34,-23.54,91.45
2018-01-02,"HARV",0.32954,0.000182135882219396,32237.02,0,248.91,41.75,-12.06,-25.69,75.32
2018-01-03,"HARV",0.32986,0.000340823267985034,32286.48,3.18,199.16,44.92,-8,-24.64,82.82
2018-01-04,"HARV",0.3321,0.000271725570593361,32339.64,14.97,188.54,59.89,-5.47,-19.04,135.67
2018-01-05,"HARV",0.32925,0.000255892216627649,32396.46,0,109.96,59.89,-10.86,-15.33,185.6
2018-01-06,"HARV",0.32918,0.000199330230563081,32456.89,0,128.36,59.89,-13.79,-19.02,135.94
2018-01-07,"HARV",0.32964,0.000208035637645603,32520.89,0,260.44,59.89,-12.22,-26.01,73.13
2018-01-08,"HARV",0.33096,8.08245769855879e-05,32588.42,0.5,289.3,60.39,-5.37,-26.1,72.5
2018-01-09,"HARV",0.3315,0.000446608580851051,32659.42,0,210.24,60.39,0.01,-9.48,297.79
2018-01-10,"HARV",0.33064,0.000585286463962693,32733.85,0,268.69,60.39,2.99,-11.96,244.44
2018-01-11,"HARV",0.33342,0.000280014576880022,32811.65,2.84,213.96,63.22,5.58,-13.02,224.36
2018-01-12,"HARV",0.33365,0.000406602260150115,32892.76,58.44,159.17,59.84,12.04,2.06,708.53
2018-01-13,"HARV",0.33101,0.000741973987387147,32977.15,7.12,152.01,55.56,13.62,4.19,824.02
2018-01-14,"HARV",0.32956,0.000407291319297999,33064.74,0,261.22,55.56,-1.55,-14.45,199.5
2018-01-15,"HARV",0.32874,0.000118840445255698,33155.47,0,197.3,55.56,-8,-16.08,174.32
2018-01-16,"HARV",0.33096,0.000272951068351607,33249.3,6.58,179.14,62.14,-4.86,-15.4,184.42
2018-01-17,"HARV",0.32894,0.000272935498098815,33346.16,3.8,153.93,65.94,-1.08,-9.51,297.25
2018-01-18,"HARV",0.32766,0.000165757260437526,33445.99,0,250.63,65.94,-2.37,-13.39,217.66
2018-01-19,"HARV",0.33014,0.000109712767846649,33548.73,0,255.26,65.94,-1.84,-13.01,224.47
2018-01-20,"HARV",0.33153,0.000249615622875789,33654.31,0,260.09,65.94,2.84,-8.74,315.66
2018-01-21,"HARV",0.33076,0.000139962070663761,33762.67,1.2,206.2,64.59,5.46,-2.79,497.49
2018-01-22,"HARV",0.33022,0.00022514068164286,33873.76,4.89,138.01,63.14,4.59,-2.54,506.54
2018-01-23,"HARV",0.33173,0.000126341041532483,33987.49,21,79.22,61.22,2.38,-1.43,549.92
2018-01-24,"HARV",0.33087,0.000163302593803221,34103.82,0,117.17,59.55,2.21,-2.02,526.77
2018-01-25,"HARV",0.32978,0.000160033547503424,34222.68,0,229.16,59.55,-1.54,-10.38,277.3
2018-01-26,"HARV",0.33008,0.000200931479842845,34344,0,286.27,59.55,-2.4,-14.76,194.47
2018-01-27,"HARV",0.33024,0.000230124403800403,34467.72,1.26,324.05,60.8,3.46,-13.63,213.47
2018-01-28,"HARV",0.33029,0.000259397908823571,34593.78,0,228.39,59.25,6.43,-2.29,516.27
2018-01-29,"HARV",0.32927,0.000242205407850107,34722.11,0,234.75,57.87,6.2,-2.71,500.2
2018-01-30,"HARV",0.32756,6.95500876626158e-05,34852.65,0,197.39,57.87,0.71,-6.23,383.41
2018-01-31,"HARV",0.32835,0.000190458763012264,34985.33,2.68,207.85,60.55,-1.35,-12.18,240.16
2018-02-01,"HARV",0.33039,0.000118598957217425,35120.1,9.96,210.18,70.51,-0.12,-10.78,268.68
2018-02-02,"HARV",0.33069,0.00044606870341155,35256.89,0,174.39,70.51,-0.88,-6.45,377.17
2018-02-03,"HARV",0.32992,0.000191839477965607,35395.64,0,360.35,70.51,-2.94,-21.16,112.86
2018-02-04,"HARV",0.33091,8.84536082719343e-05,35536.29,19.52,267.5,90.02,-0.24,-17.01,161.29
2018-02-05,"HARV",0.33095,0.000242091175268444,35678.78,0,212.34,89.24,2.89,-4.15,449.28
2018-02-06,"HARV",0.33073,0.000104922253043258,35823.05,0,318.71,89.24,0.56,-11.43,255.1
2018-02-07,"HARV",0.3316,0.000164785099385829,35969.04,17.17,228.81,106.42,-1.66,-12.07,242.37
2018-02-08,"HARV",0.32762,0.000548184589795983,36116.7,0,263.81,106.42,-2.47,-10.7,270.36
2018-02-09,"HARV",0.32998,0.000122360666282355,36265.97,0,364.37,106.42,-2.37,-16.26,171.78
2018-02-10,"HARV",0.3317,0.000208390634949591,36416.79,16.78,292.54,123.2,1.71,-14.71,195.28
2018-02-11,"HARV",0.33064,0.000152034191911572,36569.11,18.4,174.16,120.95,6.15,-0.64,582.93
2018-02-12,"HARV",0.33105,0.000194115593586586,36722.87,0,201.83,118.42,5.67,0.02,611.4
2018-02-13,"HARV",0.33001,0.000154500222574316,36878.03,0,347.23,118.42,2.23,-8.9,311.88
2018-02-14,"HARV",0.33157,0.000213618007343073,37034.53,0,354.37,118.42,2.57,-8.87,312.62
2018-02-15,"HARV",0.33173,0.000167817806941126,37192.31,0.71,296.66,116.81,6.48,-2.17,520.75
2018-02-16,"HARV",0.33068,0.000229304538613104,37351.33,0,308.92,115.13,7.08,-2,527.58
2018-02-17,"HARV",0.32922,0.000287565147898207,37511.54,11.99,286.59,127.13,5.8,-6.85,365.55
2018-02-18,"HARV",0.33031,0.00013288156457569,37672.9,0,321.52,127.13,2.86,-6.17,385.22
2018-02-19,"HARV",0.33153,0.000104455048431645,37835.35,4.55,305.26,131.67,4.72,-9.07,307.74
2018-02-20,"HARV",0.3312,0.000322744860374203,37998.85,0,436.96,131.67,10.59,-7.06,359.87
2018-02-21,"HARV",0.33147,0.000186123176242767,38163.35,0,408.46,128,18.14,2.74,743.55
2018-02-22,"HARV",0.32988,0.000258532653762014,38328.81,3.31,294.94,124.83,15.48,1.56,683.72
2018-02-23,"HARV",0.33043,0.000133505063727257,38495.19,7.06,256.67,131.88,4.03,-6.13,386.53
2018-02-24,"HARV",0.32893,0.000174512411113515,38662.45,3.86,255.8,131.59,4.72,-5.31,411.56
2018-02-25,"HARV",0.331,0.0004964694684079,38830.54,12.82,216.68,129.7,6.46,-1.5,547.29
2018-02-26,"HARV",0.33003,0.000127664753897682,38999.42,0,171.54,127.27,4.03,-0.2,601.79
2018-02-27,"HARV",0.32909,0.000240897356412496,39169.06,0,402.67,126.33,8.48,-3.76,462.43
2018-02-28,"HARV",0.32897,0.000362080888470957,39339.42,0,442.49,125.76,10.46,-4.65,432.49
2018-03-01,"HARV",0.329,0.000208825770557619,39510.45,8.38,327.65,124.1,13,-2.05,525.43
2018-03-02,"HARV",0.33195,0.000457835368325549,39682.13,25.92,279.13,122.15,9.47,-1.34,553.76
2018-03-03,"HARV",0.33061,7.04549530420919e-05,39854.41,0,176.93,119.87,3.72,-0.58,585.27
2018-03-04,"HARV",0.32933,0.000118264049085607,40027.26,2.11,111.21,117.15,3.98,0.47,631.8
2018-03-05,"HARV",0.33039,0.000160246590590624,40200.65,0,220.24,115.26,3.65,-1.48,547.92
2018-03-06,"HARV",0.32886,0.000147206704594428,40374.55,0,407.4,114.91,5.59,-5.18,415.4
2018-03-07,"HARV",0.33098,0.000144612467354248,40548.91,17.8,262.35,114.08,4.54,-4.01,454.08
2018-03-08,"HARV",0.32937,0.000188194692935211,40723.71,2.12,88.72,112.65,-0.25,-2.61,504.13
2018-03-09,"HARV",0.32955,0.000241563414583633,40898.91,0,282.56,112.65,0.12,-5.99,390.73
2018-03-10,"HARV",0.33023,0.000298621146919902,41074.49,0,280.79,112.39,0.6,-5.38,409.31
2018-03-11,"HARV",0.33095,0.000253041659875715,41250.42,0,343.85,112.15,1.97,-5.45,407.25
2018-03-12,"HARV",0.33035,0.000173011378651395,41426.65,4.16,329.7,116.31,4.17,-6.22,383.87
2018-03-13,"HARV",0.33034,0.000133222054924731,41603.17,13.23,287.57,116.21,2.52,-5.77,397.36
2018-03-14,"HARV",0.32892,0.000111000356682643,41779.94,1.96,198.37,115.82,-1.3,-5.08,418.82
2018-03-15,"HARV",0.33021,0.000199447220781718,41956.94,0,241.5,115.09,0.32,-4.24,446.09
2018-03-16,"HARV",0.33027,0.000134406632489411,42134.13,0,360.54,114.91,1.51,-5.58,403.07
2018-03-17,"HARV",0.33066,0.000450215651275101,42311.49,0,438.38,114.91,1.15,-8.09,332.29
2018-03-18,"HARV",0.32989,0.00019343324007871,42488.98,0,546.57,114.91,2.26,-13.16,221.79
2018-03-19,"HARV",0.33003,0.000178299857497622,42666.59,0,540.63,114.91,0,-14.31,201.89
2018-03-20,"HARV",0.33042,0.000123977094658645,42844.28,0,549.37,114.91,1.74,-13.4,217.58
2018-03-21,"HARV",0.32966,6.78875540876211e-05,43022.03,0,547.91,114.91,3.2,-11.58,252.08
2018-03-22,"HARV",0.33067,8.36058390695952e-05,43199.81,0,446.44,114.41,4.46,-4.82,427.14
2018-03-23,"HARV",0.33073,0.000118492131832133,43377.58,0,514.06,113.96,6.95,-4.93,423.45
2018-03-24,"HARV",0.33089,0.000321444124068175,43555.33,0,496.81,113.67,5.44,-5.3,411.83
2018-03-25,"HARV",0.33056,0.000305630987316676,43733.02,0,416.79,112.28,5.27,-2.7,500.78
2018-03-26,"HARV",0.32907,0.000150198100479844,43910.63,0,532.87,112.28,4.79,-7.31,352.87
2018-03-27,"HARV",0.33014,0.000100336220493175,44088.13,0.88,577.01,113.16,7.3,-8.31,326.62
2018-03-28,"HARV",0.33124,6.83742432708179e-05,44265.48,0,578.24,113.16,9.2,-6.91,364.04
2018-03-29,"HARV",0.33182,0.000171102309768633,44442.68,4.5,398.5,111.3,11.21,-1.57,544.41
2018-03-30,"HARV",0.33003,0.000277343392102377,44619.67,0,494.51,108.93,10.36,-0.37,594.54
2018-03-31,"HARV",0.3292,0.000259109356788801,44796.44,0,515.12,106.65,10.84,-0.56,586.2
2018-04-01,"HARV",0.32875,0.000187350266743821,44972.96,1.17,498.1,103.82,11.4,0.73,643.94
2018-04-02,"HARV",0.32852,0.000245825274767032,45149.2,3.14,388.54,102.49,8.64,-2.82,496.11
2018-04-03,"HARV",0.32868,0.000259724599040871,45325.12,10.95,329.89,101.68,4.63,-4.07,452.07
2018-04-04,"HARV",0.32876,0.000661058978504355,45500.7,8.88,355.17,100.46,6.73,-3.11,485.81
2018-04-05,"HARV",0.32801,0.0002086759239215,45675.91,0,544.98,100.05,7.57,-5.02,420.48
2018-04-06,"HARV",0.33008,0.00022299678866544,45850.71,15.19,364.16,115.24,2.87,-6.96,362.72
2018-04-07,"HARV",0.32969,0.000176400773981371,46025.07,0,445.86,115.24,2.44,-6.31,381.29
2018-04-08,"HARV",0.32874,0.00018217397381266,46198.97,0,498.17,115.24,4.03,-6.35,379.94
2018-04-09,"HARV",0.32816,0.000124703894183337,46372.36,0,478.53,115.08,4.17,-5.62,401.76
2018-04-10,"HARV",0.32756,0.00012667957327728,46545.21,0.71,504.51,114.8,5.35,-5.34,410.64
2018-04-11,"HARV",0.3279,0.000169861888675742,46717.5,0,517.49,114.61,5.55,-5.54,404.45
2018-04-12,"HARV",0.32823,6.89146173884417e-05,46889.17,2.9,447.81,114.37,10,-5.44,407.32
2018-04-13,"HARV",0.32983,0.00018278355773863,47060.21,0,599.97,112.67,14.5,-1.94,529.88
2018-04-14,"HARV",0.32949,0.000192172691257915,47230.57,0,522.24,107.91,18.24,5.34,892.59
2018-04-15,"HARV",0.3294,0.000233158561270819,47400.21,16.4,376.97,106.36,9.2,-2.32,514.93
2018-04-16,"HARV",0.33293,0.000484340932798049,47569.09,29.5,198.81,105.18,1.94,-3.19,482.59
2018-04-17,"HARV",0.33076,0.000342581272347555,47737.19,0,313.69,103.11,4.98,-1.07,564.81
2018-04-18,"HARV",0.32849,0.000253318275241695,47904.44,0,421.84,101.27,6.82,-1.6,543.14
2018-04-19,"HARV",0.32849,0.000231962966783893,48070.83,3.19,329.81,99.06,8.03,-0.74,578.57
2018-04-20,"HARV",0.32844,0.000169998554615701,48236.29,0,408.49,97.24,6.08,-1.67,540.43
2018-04-21,"HARV",0.32846,0.000216537973292332,48400.8,0,574.65,95.93,10.38,-2.89,493.74
2018-04-22,"HARV",0.32862,0.000181662634168558,48564.3,0,626.98,94.77,13.84,-3.24,480.79
2018-04-23,"HARV",0.32928,0.000233734106738956,48726.75,0,638.92,93.37,16.25,-2.67,501.77
2018-04-24,"HARV",0.32892,0.000109890624658133,48888.11,2.49,481,91.53,18.7,-1.62,542.59
2018-04-25,"HARV",0.32627,0.000141727304989517,49048.32,15.78,449.57,88.27,18.26,1.76,693.61
2018-04-26,"HARV",0.32972,0.000239690783795994,49207.34,0,319.78,82.74,13.59,7.16,1012.72
2018-04-27,"HARV",0.33017,0.000173163770542712,49365.13,6.5,407.93,79.26,15.07,2.3,720.48
2018-04-28,"HARV",0.33027,0.000241209906047634,49521.63,1.69,511.23,74.83,16.1,4.54,844.67
2018-04-29,"HARV",0.32938,0.00030253773183468,49676.79,3.1,335.48,69.1,17.3,7.63,1045.85
2018-04-30,"HARV",0.3299,0.000261600149784636,49830.55,4.24,331.79,66.37,9.54,0.52,634.11
2018-05-01,"HARV",0.33063,0.00014903967969118,49982.88,0,554.76,63.69,13.37,0.38,627.97
2018-05-02,"HARV",0.33102,9.64072992409714e-05,50133.7,0,640.05,60.18,24.37,2.34,722.71
2018-05-03,"HARV",0.33388,0.00026540112113938,50282.97,1.02,613.74,54.02,30.41,8.67,1122.03
2018-05-04,"HARV",0.33432,0.000169150005881752,50430.64,1.81,513.82,45.37,29.09,14.61,1662.3
2018-05-05,"HARV",0.33163,0.00011531609796112,50576.63,0,529.27,38.42,25.05,10.54,1272.07
2018-05-06,"HARV",0.33585,0.000234010852704901,50720.91,6.3,297.01,31.41,19.93,10.69,1285.16
2018-05-07,"HARV",0.33389,0.000298813409119111,50863.4,0,359.05,25.31,16.55,8.52,1110.49
2018-05-08,"HARV",0.3353,0.000270109226583822,51004.06,0,568.35,20.51,21.91,5.45,899.78
2018-05-09,"HARV",0.34102,0.000716357294275159,51142.81,0,594.32,15.67,25.02,5.5,902.99
